author_id,author_name,author_username,tweet_url,created_at,text,category,score,reasoning
1886682058132742146,Victor Davidson,https://x.com/VictorDavi17583,https://x.com/x/status/1887144949667250456,2025-02-05T14:23:12.000Z,"⚡️#CRYPTO PUMP Season 4🪂

➡️MAIN POST: https://t.co/PY6eKoRy4C⬅️

sR8QdFie @Huy45417182 @vietcuongpro90 @thematitia @Kimbapk18838273 @bioshawn1 @devPjmb_ @segzybeez @EightFollowers @nigeriansosa @abuTuran963 @company_gold @TenzinJinpaChoi",Crypto,1,"The tweet is categorized as 'Crypto' due to the mention of '#CRYPTO PUMP Season 4', indicating a focus on cryptocurrency trends. The score is minimal at 1 because there is no mention of a startup, blockchain specifically, or a blockchain company, thus not qualifying for any of the bonus points outlined in the criteria. The tweet primarily serves as a promotional post for a crypto event."
1886746648807923715,Jeremiah Albertson,https://x.com/JeremiahAl30547,https://x.com/x/status/1887144949205917817,2025-02-05T14:23:12.000Z,"🌟HOT HOT earn more with our crypto pump! $BTC 

➡️MAIN POST: https://t.co/Q7VdEHk7s5⬅️

Gwpedk6i @Matheus35556777 @MalibuCookie @openup_project @ChideraOkafor1 @Romistar19 @RNebesnyj @ehlangenstein @pedrobiffi_ @jarude @GersivanS @NeonTonMatrix @jindottati70637",Crypto,1,"The tweet mentions cryptocurrency with '$BTC' and a 'crypto pump', but does not specifically mention a startup or blockchain technology directly. The score is minimal as it does not meet the criteria for mentioning a startup or blockchain, focusing instead on a general crypto-related event."
1683790739065520128,꧁IP꧂Mayowa12,https://x.com/Mayowa367515561,https://x.com/x/status/1887144946009817258,2025-02-05T14:23:11.000Z,"RT @berathoon: THOONCENTER LAUNCHES TOMORROW! ❄️  

Get ready for the ultimate Web3 project hub on Berachain! Simple and easy🐻‍❄️

Discover…",Web3 Hub,6,"The tweet scores +2 for mentioning a startup, as 'THOONCENTER' is launching and described as a 'project hub'. It also scores +2 for mentioning blockchain indirectly through 'Web3' and 'Berachain'. The category 'Web3 Hub' reflects the tweet's focus on a new platform for Web3 projects. The score is adjusted to 6 to account for the indirect blockchain reference."
848213738549366784,Lil babcy,https://x.com/m0neyFame,https://x.com/x/status/1887144943145320651,2025-02-05T14:23:10.000Z,"RT @GreenlandBear: Greenland is building its winter army against Trump.
Nordo, the fearless snow guardian, joins the battle with an army of…",Politics,1,"The tweet does not mention startups, blockchain, or related companies, hence the low score of 1. The category 'Politics' is assigned due to the mention of 'Trump' and the context of Greenland building an army, which suggests a political or geopolitical theme."
1887141710326575105,jugnu3,https://x.com/BukhariJugnu3,https://x.com/x/status/1887144941840703806,2025-02-05T14:23:10.000Z,"RT @worldofdypians: We’re excited to kick off the $50,000 $WOD Token Airdrop Campaign with @BinanceWallet, running until February 6!

Compl…",Crypto Airdrop,4,"The tweet mentions a token airdrop campaign involving $WOD tokens and Binance Wallet, which is related to cryptocurrency but does not explicitly mention a startup or blockchain technology. The score of 4 is given because it relates to the crypto space, but lacks direct references to startups or blockchain, hence the lower score. The category 'Crypto Airdrop' summarizes the tweet's focus on the airdrop event."
1832206793260593152,Harta,https://x.com/istana_uang,https://x.com/x/status/1887144937168445572,2025-02-05T14:23:09.000Z,"RT @GreenlandBear: Greenland is building its winter army against Trump.
Nordo, the fearless snow guardian, joins the battle with an army of…",Politics,1,"The tweet does not mention a startup, blockchain, or any related technology, focusing instead on a political scenario involving Greenland and Trump. The low score reflects the absence of relevant keywords, while the category 'Politics' is assigned due to the tweet's content about a geopolitical situation."
1327967605567729666,Idin Mehri,https://x.com/IdinMehri,https://x.com/x/status/1887144933649187310,2025-02-05T14:23:08.000Z,"RT @KorProtocol: Revelator is building on KOR to bridge onchain music to Spotify &amp; other DSPs

🔶@GetRevelator is a leading solutions provid…",Blockchain Music,4,"The tweet mentions 'onchain music' and 'KOR', indicating a blockchain-related project in the music industry. Although it does not explicitly mention a startup or company, 'Revelator' is implied to be involved in this space. The score of 4 is derived from the blockchain mention (+2) and the context of a project building on a blockchain platform (+2), but it does not qualify for the full +4 as it does not clearly state Revelator as a blockchain startup or company."
1842781978548224000,OLA Ezat,https://x.com/ezat827281,https://x.com/x/status/1887144931879215466,2025-02-05T14:23:07.000Z,"RT @DsdaiOfficial: What is #DAO? 🤔

A DAO is a community-driven, blockchain-based organization with no central authority.

Token holders vo…",Blockchain Organization,6,"The tweet explains what a DAO (Decentralized Autonomous Organization) is, directly mentioning it as a 'blockchain-based organization,' which justifies the category. The score of 6 is derived from +2 for mentioning blockchain and an additional +4 for referring to a specific type of blockchain organization (DAO), despite not being a startup."
1884322953112006656,AlphaMeow,https://x.com/AlphaM94333,https://x.com/x/status/1887144928796373057,2025-02-05T14:23:07.000Z,"Real Web3 project that combines two blockchains TON and SOLANA, useful apps SnoopyBabe already launched come check for yourself

Buy now SBABET on STONfi:",Blockchain Project,6,"The tweet mentions 'Web3 project' and specifically names two blockchains, TON and SOLANA, which contributes to a score of 4 for mentioning blockchain. It also refers to a launched application 'SnoopyBabe', suggesting a project or startup, adding 2 more points. The category 'Blockchain Project' is chosen as it emphasizes the integration of multiple blockchains into a functional application."
1805785632494788608,win,https://x.com/wwinbigwin,https://x.com/x/status/1887144926439428148,2025-02-05T14:23:06.000Z,"RT @GreenlandBear: Greenland is building its winter army against Trump.
Nordo, the fearless snow guardian, joins the battle with an army of…",Politics,1,"The tweet does not mention startups or blockchain, resulting in a base score of 1. The category 'Politics' is assigned due to the reference to Trump and the context of Greenland's actions against him. The score remains low as there is no relevance to the specified criteria."
191457502,pmcl77,https://x.com/pmcl77,https://x.com/x/status/1887144925432565905,2025-02-05T14:23:06.000Z,"RT @KaspiyGoldKing: Markets: hit hard during the weekend and Monday. 
Crypto CT: panicking. 
Crypto sectors: down. 

RWA: +17%
@OMG_Assembl…",Crypto Markets,1,"The tweet discusses general market conditions and crypto sectors without mentioning any startups or blockchain specifically. The score is low because it does not meet the criteria for additional points, focusing instead on market performance and sentiment."
1802267994577321985,Kunna Ika,https://x.com/IkaKunna,https://x.com/x/status/1887144923901636789,2025-02-05T14:23:05.000Z,RT @pualjacksono: @MartiniGuyYT @Pineye_ AGI isn’t sci-fi anymore—it’s coming. And Q* is the ONLY crypto project built to thrive in this re…,Crypto Project,2,"The tweet mentions 'Q*', which is described as a crypto project, thus earning the category 'Crypto Project'. The score of 2 is assigned because the tweet does not explicitly mention a startup or blockchain, but it does refer to a crypto project, suggesting a relevance to the broader context of blockchain technology."
1887144317694971904,mocosik837@zoomiun.com,https://x.com/mocosik83740502,https://x.com/x/status/1887144923792601381,2025-02-05T14:23:05.000Z,"RT @oceanprotocol: We’re excited to kick off 2025 with our first major partnership: @yiedlai, an AI-powered DeFi platform reshaping the spa…",DeFi Platform,6,"The tweet mentions a partnership with @yiedlai, described as an AI-powered DeFi platform, which suggests it could be a startup in the DeFi space. Although 'blockchain' is not explicitly mentioned, DeFi typically relies on blockchain technology, so I awarded +2 for the implied blockchain connection and +2 for the mention of what appears to be a startup, adjusting the score to 6 due to the relevance to blockchain technology."
1873824931865387014,Bobby Harrington,https://x.com/BobbyHarrihele,https://x.com/x/status/1887144922857480332,2025-02-05T14:23:05.000Z,"Game-changers in DeFi are quietly building a new economy where assets can be traded for skills, expertise and experiences rather than just dollars",DeFi,6,"The tweet mentions 'DeFi' and discusses a new economy built around trading assets for skills and experiences, which is relevant to blockchain technology. Although it doesn't explicitly mention a startup or company, the reference to 'game-changers' building suggests innovative work in the DeFi space, warranting a score of 6 due to the strong blockchain context."
1321337479023251456,LATEEF YUSSUF ADEWALE 🐻⛓,https://x.com/LATEEFYUSSUFAD2,https://x.com/x/status/1887144922341323238,2025-02-05T14:23:05.000Z,"RT @ProdigyFi: ProdigyFi  🤜  @DiracFinance  🤛

We're partnering with @DiracFinance to offer WL spots for the community.

Dirac Finance enab…",Crypto Partnership,4,"The tweet mentions a partnership between ProdigyFi and Dirac Finance, which implies a collaboration in the cryptocurrency space. Although it does not explicitly mention 'blockchain' or 'startup', the context suggests involvement in the crypto industry. The score of 4 is derived from the implied crypto context (+2) and the mention of a partnership (+2), but no direct mention of blockchain or startup results in a lower score."
1646050928683024384,Hermit,https://x.com/hermitmd999,https://x.com/x/status/1887144918541533689,2025-02-05T14:23:04.000Z,"RT @jittipoj: TRUMP TODAY
เป็นข่าวใหญ่ทุกวัน!

 ""The U.S. will take over the Gaza Strip, and we will do a job with it, too.""
-Trump

 “we'r…",Politics,1,"The tweet focuses on a political statement by Trump regarding the Gaza Strip, with no mention of startups or blockchain. The category 'Politics' is assigned due to the political nature of the content. The score is set to 1 as it does not meet any of the specified criteria for additional points."
1841081055455186944,Finvestment News,https://x.com/FinvestmentNews,https://x.com/x/status/1887144915748209050,2025-02-05T14:23:04.000Z,"RT @WoodyLightyearx: If 1 million migrations counts as one of the largest blockhain migrations in crypto history, then with 10 million migr…",Blockchain,2,"The tweet mentions 'blockchain migrations' which directly relates to blockchain technology, hence the category. It earns a score of 2 for mentioning blockchain but does not specifically mention a startup or company, thus no additional points for those criteria."
1497466701994070021,"|Voltix.ai 👾Noktis5586$CAST✸,✸",https://x.com/dariehelvetia,https://x.com/x/status/1887144913848172640,2025-02-05T14:23:03.000Z,"@MarioNawfal £141M on PlayStations? Meanwhile, at PublicAI, we’re just trying to get people to train AIs with their data for rewards! Who needs DJ lessons when you can drop beats in the blockchain? 🎶",Blockchain AI,6,"The tweet mentions 'PublicAI', which suggests a startup focused on AI, and explicitly references 'blockchain', earning +2 for each mention. The score is adjusted to 6 to reflect the integration of AI with blockchain technology, as indicated by the context of training AIs with data for rewards on the blockchain."
1773113236994338816,"FELIX (Ø,G)",https://x.com/fed_web3,https://x.com/x/status/1887144913596198922,2025-02-05T14:23:03.000Z,"@soneium @Galxe aren't confirming my tasks despite had done the tasks over and over again, especially X tasks, bridging  etc. I would be happy if team can launch more of their quest on @IntractCampaign which is user friendly, smooth platform to carry out web3 tasks with ease",Web3 Platform,2,"The tweet mentions 'web3 tasks' and praises the user-friendliness of @IntractCampaign, indicating it's about a platform for web3 activities. No specific mention of a startup or blockchain directly, hence the score of 2 for mentioning a platform related to web3, but no additional points for startups or blockchain specifically."
935333726912856064,MD: Omar Faruque,https://x.com/PaLasH1k96,https://x.com/x/status/1887144911725834558,2025-02-05T14:23:03.000Z,"@WhaleInsider Looks like the NYSE is getting in on the crypto action! Meanwhile, at PublicAI, we're just trying to figure out how to turn our lunch data into a snack ETF! 😂",Crypto Market,2,"The tweet mentions the NYSE's involvement in crypto, indicating a broader market context rather than a specific startup or blockchain company. The score of 2 is derived from the crypto mention, but no additional points are awarded as there's no reference to a startup or blockchain specifically. The category 'Crypto Market' reflects the tweet's focus on the crypto market's expansion into traditional finance."
1802267994577321985,Kunna Ika,https://x.com/IkaKunna,https://x.com/x/status/1887144911125819831,2025-02-05T14:23:02.000Z,"RT @pualjacksono: @rovercrc If you believe in AI’s future, you NEED to look at Q*. This project is the bridge between AGI and blockchain. H…",AGI Blockchain,6,"The tweet mentions a project named Q* that connects AGI (Artificial General Intelligence) with blockchain, earning +2 for blockchain mention. Although it does not directly mention a startup, the reference to a specific project implies an innovative venture, thus warranting an additional +2. The category 'AGI Blockchain' reflects the tweet's focus on integrating these technologies."
1259845519402287105,ᗪ尸尺讠丨丩己,https://x.com/D_Phipitiex,https://x.com/x/status/1887144910689865800,2025-02-05T14:23:02.000Z,"RT @GreenlandBear: Greenland is building its winter army against Trump.
Nordo, the fearless snow guardian, joins the battle with an army of…",Politics,1,"The tweet does not mention a startup, blockchain, or any related technology, focusing instead on a political and humorous narrative about Greenland's response to Trump. The category 'Politics' was chosen due to the mention of Trump and the geopolitical context."
1882920300267945985,Otto Universe,https://x.com/otto_universe,https://x.com/x/status/1887144909637030112,2025-02-05T14:23:02.000Z,"If you’re excited to help develop Otto Universe, send me a DM. Let’s build something together! 🦦

#OttoUniverse #NFT #Crypto #Web3 #Blockchain",Blockchain Project,6,"The tweet mentions 'Blockchain' directly and refers to 'Otto Universe,' which is implied to be a project in the blockchain space given the associated hashtags like #NFT and #Crypto. The score of 6 is derived from +2 for mentioning blockchain and an additional +4 for indicating a blockchain-related project, Otto Universe, despite not explicitly calling it a startup or company."
1643051820401725440,Crypto Guy👑,https://x.com/Usmankhan3456,https://x.com/x/status/1887144904536498339,2025-02-05T14:23:01.000Z,"Litas $LT Airdrop Confirmed🪂

@LITAS_IO is building a blockchain-based platform aimed at empowering small to medium-sized enterprises (SMEs) by providing

⌛ 4 minutes
💰Cost: $0 fees
💯Funding: $20M

Dive Into Step By Step Guide👇🧵 https://t.co/pQ96Bqt3bo",Blockchain Startup,6,"The tweet mentions Litas, a startup building a blockchain-based platform for SMEs, which directly qualifies for the 'Blockchain Startup' category and earns a base score of 4 for mentioning both a startup and blockchain. An additional 2 points were added due to the detailed context about the platform's purpose and the significant funding mentioned, indicating relevance and impact in the blockchain startup ecosystem."
1881295026937835520,Yusuf Haroune,https://x.com/Yus1405,https://x.com/x/status/1887144903500550217,2025-02-05T14:23:01.000Z,"RT @ChainGPT_Pad: 📣 ChainGPT Pad welcomes an innovative AI project - @klinkfinance IDO!

🦾 Klink Finance is an AI-powered infrastructure fo…",AI Startup,4,"The tweet mentions 'ChainGPT Pad' which suggests a platform for startups, and 'Klink Finance' is described as an 'AI-powered infrastructure', indicating it's an AI startup. Although 'blockchain' is not explicitly mentioned, 'ChainGPT' implies a blockchain connection, but not enough to categorize it directly as a blockchain startup. The score of 4 is derived from mentioning a startup (+2) and the implied blockchain connection (+2), but adjusted down due to the lack of explicit blockchain mention."
3344834374,CoinFund,https://x.com/coinfund_io,https://x.com/x/status/1887144902871433479,2025-02-05T14:23:00.000Z,4/ We’re thrilled to partner with Rho Labs Founder @alex_ryvkin to help close the gap between TradFi and crypto,Crypto Partnership,6,"The tweet scores +2 for mentioning a startup (Rho Labs) and an additional +4 for the context clearly indicating involvement in the crypto space, aiming to bridge traditional finance (TradFi) and cryptocurrency. The category 'Crypto Partnership' reflects the tweet's focus on a partnership to enhance crypto adoption."
1717651977931198465,@Michaelgomic3,https://x.com/michaelgomic3,https://x.com/x/status/1887144900447117597,2025-02-05T14:23:00.000Z,"RT @AlphabotApp: In 5 hours, we’re hosting a special X Broadcast to unpack the web3 vibes in Q1 2025.

When: 11 AM EST

Featuring: @EricPat…",Web3 Event,6,"The tweet scores +4 for mentioning a blockchain-related event, specifically a 'web3' broadcast, indicating a focus on blockchain technology. Although no specific startup is named, the event hosted by @AlphabotApp suggests involvement of a company in the blockchain space. The category 'Web3 Event' is chosen as it directly relates to the event's focus on web3 developments in Q1 2025."
1564742510408351749,"Myron Young(Ø,G)",https://x.com/MyronYo06314806,https://x.com/x/status/1887144899474256211,2025-02-05T14:23:00.000Z,"RT @AleaResearch: Today we've released a Perspective Report on INFINIT. 

INFINIT is the AI layer that aims to make DeFi more accessible.…",DeFi AI,1,"The tweet does not mention a startup, blockchain, or a blockchain company directly, hence the low score of 1. The category 'DeFi AI' is derived from the mention of 'INFINIT' as an AI layer aimed at making DeFi more accessible, indicating a focus on AI technology within the DeFi sector."
1676283143735615497,Lucifeh,https://x.com/IamLucifeh,https://x.com/x/status/1887144896751886457,2025-02-05T14:22:59.000Z,"RT @cernakov54743: Hey there, investors! 🌟 Ready to dive into the world of PARADOX? 🚀 It's the first crypto created entirely by AIs, no hum…",Crypto,2,"The tweet mentions 'PARADOX', described as the first crypto created by AIs, which suggests a focus on cryptocurrency rather than specifically on blockchain or startups. The score of 2 is derived from the crypto mention, but no points were added for blockchain or startup references as they are not explicitly mentioned in the tweet."
1886914363417628672,Harry Mike,https://x.com/HarryMike78,https://x.com/x/status/1887144895804018824,2025-02-05T14:22:59.000Z,"RT @WeedWhaleSolana: ⏳ The countdown begins…

In 15 days, the ultimate cannabis memecoin will launch.

✅4.2B $POT (420 is life)
✅Community-…",Memecoin,1,"The tweet mentions a countdown to the launch of a cannabis-themed memecoin on Solana, but does not explicitly mention a startup or blockchain, hence the low score. The category 'Memecoin' is chosen due to the tweet's focus on the launch of a memecoin."
1848653671875395584,Imran Khan,https://x.com/ImranKhan184436,https://x.com/x/status/1887144892109049860,2025-02-05T14:22:58.000Z,@smokypipe_ @0xChar @binance @berachain @SmokeyTheBera @homme0x @YogiBera420 #BUIDL #Presale #Launch #Crypto #Staking #bsc #Binance #buidl #rebase #100xgem $BUIDL $buidl #buidltoken @buidlbsc https://t.co/gXGK6c9j5V,Crypto Presale,4,"The tweet scores +2 for mentioning a presale and another +2 for mentioning Binance, which is a crypto exchange but not a startup. The category 'Crypto Presale' is chosen due to the hashtags #Presale and #Launch, indicating a new cryptocurrency project. The score is not higher because there is no direct mention of a specific startup or blockchain company, despite the crypto-related context."
1886526097548038144,Craig Adderiy,https://x.com/CAdderiy29542,https://x.com/x/status/1887144887570534528,2025-02-05T14:22:57.000Z,"🔔 WOW! Pump event today! #BTC 

➡️MAIN POST: https://t.co/uWzYhzHjA1⬅️

CpesrADO @Sarav2387 @Hale_kbs @trung260383 @crypto_janis @huutaibsc @duckerino @brandy_stallo @zagamba2426 @Life2023Soul @Ibrahee69029166 @startup_code @alibasal68",Crypto Event,1,"The tweet mentions a 'pump event' related to Bitcoin (#BTC), indicating a crypto event rather than a startup or blockchain company directly. No specific startup or blockchain company is mentioned, leading to a low score of 1, as it only tangentially relates to the crypto space without meeting the criteria for additional points."
288001334,Dan Parent,https://x.com/PappyParent,https://x.com/x/status/1887144885418864860,2025-02-05T14:22:56.000Z,"RT @Berachain_News: 🐻⛓Berachain Checker Airdrop Live 🐻⛓

Berachain's mainnet will launch tomorrow.

⬇️Check your allocation ⬇️
https://t.co…",Blockchain Airdrop,4,"The tweet mentions 'Berachain', which is a blockchain project, and an airdrop event, hence the category 'Blockchain Airdrop'. The score of 4 is derived from +2 for mentioning blockchain (Berachain) and an additional +2 for the context of an upcoming mainnet launch, indicating significant blockchain-related activity."
2151903849,《Al_3meed》,https://x.com/alameedjawad,https://x.com/x/status/1887144885028803030,2025-02-05T14:22:56.000Z,"RT @shyftwallet_app: We're proud to be working closely with @BuildOnLumia on building a more friendly future of web3. 

#RWAs #DeFi",Web3 Collaboration,4,"The tweet mentions collaboration between Shyft Wallet and Build On Lumia, focusing on web3 development, which suggests a tech partnership but not explicitly a startup or blockchain company. The score of 4 is derived from the mention of web3, which is closely related to blockchain, but no specific startup or company is directly referenced as being a blockchain startup, hence the lower score."
1763073462393077760,Rajib Rana,https://x.com/rajib1824,https://x.com/x/status/1887144883783426309,2025-02-05T14:22:56.000Z,"RT @walme_io: Introducing Walme – your multifunctional platform for managing crypto, fiat, and secure communications. We’re redefining the…",Crypto Platform,6,"The tweet mentions 'Walme', a platform for managing crypto and fiat, which suggests it is a startup in the cryptocurrency space. Although 'blockchain' is not explicitly mentioned, the reference to crypto implies blockchain technology, warranting a score of 6. The category 'Crypto Platform' reflects the tweet's focus on a platform for cryptocurrency management."
3146771394,Sanaullah,https://x.com/Sanaroonjha,https://x.com/x/status/1887144881178530200,2025-02-05T14:22:55.000Z,"RT @Astra__Nova: Astra Nova x Shiba Inu  
  
Astra Nova is joining forces with @Shibtoken, and the results are nothing short of legendary.…",Crypto Collaboration,4,"The tweet mentions a collaboration between Astra Nova and Shiba Inu, indicating a crypto-related partnership. While it does not explicitly mention a startup or blockchain, the involvement of Shiba Inu, a well-known cryptocurrency, suggests a relevance to the crypto space. The score of 4 reflects the crypto context but lacks specific mentions of startups or blockchain technology."
1885528155194015745,shahid q,https://x.com/shahidq646957,https://x.com/x/status/1887144879903375544,2025-02-05T14:22:55.000Z,"@JakeGagain ⚡️ The wait is almost over!
#Ciphex Presale is launching soon 🚀
🔐 Power up with next-gen blockchain tech!
📢 Stay tuned for updates

0x18b33687d1c804dd4ea6c82106e54923c23a652e
#ciphex #ciphexio #CPXToken #CPX
Tw @ciphexio https://t.co/oyQZ7YVrJI",Blockchain Startup,6,"The tweet mentions 'Ciphex Presale', indicating a startup, and explicitly references 'next-gen blockchain tech', confirming it as a blockchain startup. The score of 6 is derived from +2 for mentioning a startup and +4 for being a blockchain company, with no adjustments needed as the tweet directly aligns with the scoring criteria."
1864767373258960896,Futuris 🔮,https://x.com/FuturisToken,https://x.com/x/status/1887144879471337855,2025-02-05T14:22:55.000Z,"RT @teecentralized: It started from a DM from @Deltan_ that made me join a Telegram group, and now I’m carrying an entire Web3 project on m…",Web3 Project,6,"The tweet mentions joining a Telegram group and carrying a Web3 project, which implies involvement in a startup-like endeavor within the Web3 space. Although it doesn't explicitly mention 'blockchain' or 'startup', the context of Web3 projects often relates to blockchain technology, hence the score of 6, considering the implied startup nature and Web3's association with blockchain."
1844719640083042327,Bookish Bard,https://x.com/bard_booki36058,https://x.com/x/status/1887144879295197191,2025-02-05T14:22:55.000Z,"RT @DaddyThunder_: @LFGNOW1 The smart ones are scooping $PRIVIX without hesitation and it's gonna pay off in the long run!

@privixtoken is…",Crypto Token,4,"The tweet mentions $PRIVIX and @privixtoken, indicating it's about a cryptocurrency token. Although it doesn't explicitly mention a startup or blockchain, the context suggests involvement in the crypto space. The score of 4 is assigned because while it doesn't directly mention a startup or blockchain, the mention of a token implies a blockchain-related project, warranting a moderate relevance score."
1884725758821900288,Yasim Crak,https://x.com/YasimCrak,https://x.com/x/status/1887144878414668282,2025-02-05T14:22:55.000Z,"RT @OurCryptoNation: Introducing @vexaagent 
Vexa is a groundbreaking blockchain project launching on Solana, designed to redefine scalabil…",Blockchain Project,6,"The tweet mentions 'Vexa', described as a 'blockchain project', which earns +2 for mentioning blockchain. Although it's not explicitly called a startup, the term 'launching' implies a new venture, suggesting an additional +2. The score is adjusted to 6 as it's a project rather than a company, but still relevant. The category 'Blockchain Project' reflects the tweet's focus on Vexa's blockchain initiative on Solana."
