author_id,created_at,edit_history_tweet_ids,text,id,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions,note_tweet.text,note_tweet.entities.hashtags,note_tweet.entities.urls,author_name,author_username,referenced_author_description,referenced_username,withheld,referenced_author_name,referenced_author_created_at,category,score,reasoning
1532262374547267584,2025-03-17T22:47:58.000Z,['1901767493716263174'],"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1901767493716263174,117359,0,0,0,0,0,1897692463931740500,https://x.com/x/status/1901767493716263174,1897692463931740500,1250790964161064960,117359.0,61691.0,89857.0,1802.0,2485.0,400798.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]","Janek Potowski (Ø,G)",https://x.com/JPotowski,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,,Beamable,2020-04-16T14:19:46.000Z,Web3 Gaming,6,The tweet scores +2 for mentioning a startup (Beamable) and +2 for implicitly relating to blockchain through 'Web3'. The category 'Web3 Gaming' is chosen as it directly references the context of the tweet about Beamable's involvement in evolving Web3 gaming.
1532262374547267584,2025-03-17T22:47:58.000Z,['1901767493716263174'],"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1901767493716263174,117359,0,0,0,0,0,1897692463931740500,https://x.com/x/status/1901767493716263174,1897692463931740500,1250790964161064960,117359.0,61691.0,89857.0,1802.0,2485.0,400798.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]","Janek Potowski (Ø,G)",https://x.com/JPotowski,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,,Beamable,2020-04-16T14:19:46.000Z,Web3 Gaming,8,"The tweet scores +4 for mentioning Beamable, a company in the blockchain space, and an additional +2 for explicitly referencing 'Web3', which is closely related to blockchain technology. The category 'Web3 Gaming' reflects the tweet's focus on Beamable's advancements in this specific sector."
1532262374547267584,2025-03-17T22:47:58.000Z,['1901767493716263174'],"RT @Beamable: 🚀 Beamable Network Site &amp; Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with t…",1901767493716263174,117359,0,0,0,0,0,1897692463931740500,https://x.com/x/status/1901767493716263174,1897692463931740500,1250790964161064960,117359.0,61691.0,89857.0,1802.0,2485.0,400798.0,,"🚀 Beamable Network Site & Dashboard are officially Live! 🎮

Web3 gaming is evolving fast, and we're leading the charge with the Beamable Network website & dashboard – a powerful hub for developers & contributors to engage with a cutting-edge DePIN ecosystem.

🔹 What is Beamable Network?
A scalable, high-performance infrastructure designed to power the next-gen of decentralized games. Dev-friendly, cost-effective & built for seamless Web3 integration.
✅ Real-time network insights
✅ Developer tools & SDKs
✅ Node operator dashboard
✅ Seamless Web3 monetization

🎮 Why Beamable Network?
⚡ Built for gaming – Optimized for multiplayer & real-time experiences
💰 Top-10 DePIN by revenue – A leading force in decentralized game infra
🚀 Scalable & cost-efficient – Solana-powered, low-cost transactions
🌍 Community-driven – Anyone can contribute to a decentralized future

Join us & explore the new dashboard NOW at https://t.co/SfgUl0xdoH 🌐

The future of gaming is here! 🎮🔥",,"[{'start': 913, 'end': 936, 'url': 'https://t.co/SfgUl0xdoH', 'expanded_url': 'https://hubs.ly/Q039Ky6w0', 'display_url': 'hubs.ly/Q039Ky6w0'}]","Janek Potowski (Ø,G)",https://x.com/JPotowski,"Seamlessly powering Unity & Unreal with decentralized backends. Built by game devs, backed by Web3.",Beamable,,Beamable,2020-04-16T14:19:46.000Z,Web3 Gaming,8,"The tweet mentions 'Beamable', a company, and 'Web3 gaming', which indicates a focus on blockchain technology in gaming. The score reflects the mention of a company involved in blockchain gaming, though not explicitly labeled as a startup."
1872217672882262016,2025-03-17T22:47:54.000Z,['1901767479527096552'],RT @TheRealLuisSan: Never was invested to a project that I won’t need to stress and can sleep soundly 🔥🚀 this project is so based 300K MC o…,1901767479527096552,10,0,0,0,0,0,1695569013919608882,https://x.com/x/status/1901767479527096552,1695569013919608882,1262044035432296448,10.0,16.0,10.0,0.0,8.0,139.0,,,,,Kyle,https://x.com/KyleBuyBTC,It’s Only My World🌓. #NFT #Altcoins #Crypto #Memecoins🤑 (My TG: @OfficialCKL) Call Channel: https://t.co/VykrMVbEKs,TheRealLuisSan,,CryptoKingLuis,2020-05-17T15:35:28.000Z,Crypto,2,"The tweet mentions a project with a market cap, indicating it's related to cryptocurrency, but does not specifically mention a startup or blockchain, hence the low score. The use of emojis like '🔥🚀' and terms like 'project' and 'MC' (market cap) suggest a crypto context."
1872143445214519296,2025-03-17T22:49:10.000Z,['1901767795752219124'],"@rutradebtc 🔥 No more hiring developers! With $DEFAI, AI can launch, manage, &amp; optimize your DeFi project instantly. Explore the power of automation at https://t.co/hdxfVLTanh &amp; follow @Deployyyyer 

$defai",1901767795752219124,0,0,0,0,0,0,1901699550492176810,https://x.com/x/status/1901767795752219124,1901699550492176810,132738669,53.0,42.0,114.0,0.0,40.0,8790.0,,,,,ENVOY,https://x.com/envoy_ai_,"Crypto trader, analyst, and low-caps investor since 2015 | Building $1M worth bag that will reach $10M on the next bull cycle | Follow to get a bunch of alpha",rutradebtc,,Alex RT₿,2010-04-14T01:58:28.000Z,DeFi AI,8,"The tweet scores +4 for mentioning a DeFi project, and an additional +4 for the integration of AI in managing and optimizing it, totaling 8. The category 'DeFi AI' is chosen as it specifically relates to the use of AI in DeFi, as highlighted by the tweet's focus on $DEFAI automating DeFi project management."
1893882361424527360,2025-03-17T22:48:12.000Z,['1901767552172175593'],"RT @Crypto_Ajolote: Let’s fucking push $CELL to the moon 🔥🔥🔥🔥 WAKE UP, ANON! 🚨 The quantum threat is real, and only #quantumresistant block…",1901767552172175593,2,0,0,0,0,0,1901750557666410516,https://x.com/x/status/1901767552172175593,1901750557666410516,1387499764170862593,2.0,1.0,5.0,1.0,1.0,147.0,,,,,Quantum Cellist,https://x.com/QuantumCellist,The ajolote knows something about crypto ...,Crypto_Ajolote,,Crypto Ajolote,2021-04-28T20:11:56.000Z,Blockchain,6,"The tweet mentions blockchain and hints at a specific blockchain-related technology with '#quantumresistant', which contributes to the score. However, there is no mention of a startup or company, hence the score is adjusted to reflect only the blockchain aspect."
881143230171107332,2025-03-17T22:48:31.000Z,['1901767632367374780'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767632367374780,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767632367374780,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Fadeyi Remy - SparkChain.AI,https://x.com/fadeyi_remy,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, indicating a project in the blockchain space. The score reflects the mention of blockchain technology and the specific focus on decentralized storage, though it does not explicitly mention a startup or company."
881143230171107332,2025-03-17T22:48:31.000Z,['1901767632367374780'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767632367374780,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767632367374780,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Fadeyi Remy - SparkChain.AI,https://x.com/fadeyi_remy,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet scores 2 for mentioning a blockchain-related technology and an additional 4 for contextually being about a decentralized storage solution, which is closely related to blockchain technology. The category 'Decentralized Storage' is chosen as it directly references the tweet's focus on CESS DeShare, a decentralized storage platform."
881143230171107332,2025-03-17T22:48:31.000Z,['1901767632367374780'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767632367374780,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767632367374780,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Fadeyi Remy - SparkChain.AI,https://x.com/fadeyi_remy,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet scores +2 for mentioning a specific project (CESS DeShare) and +4 for its focus on decentralized storage technology, which is closely related to blockchain. The category 'Decentralized Storage' reflects the tweet's emphasis on this technology."
1877327961826930689,2025-03-17T22:48:24.000Z,['1901767605289177332'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767605289177332,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767605289177332,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",James Adrian,https://x.com/JamesAdria32145,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet scores 2 points for mentioning a startup (CESS) and an additional 4 points for its focus on decentralized storage, which is closely related to blockchain technology. The category 'Decentralized Storage' reflects the tweet's emphasis on this specific application."
1877327961826930689,2025-03-17T22:48:24.000Z,['1901767605289177332'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767605289177332,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767605289177332,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",James Adrian,https://x.com/JamesAdria32145,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop, indicating a project in the blockchain space. The score reflects the mention of blockchain-related technology but lacks direct reference to a startup or company name."
1877327961826930689,2025-03-17T22:48:24.000Z,['1901767605289177332'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767605289177332,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767605289177332,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",James Adrian,https://x.com/JamesAdria32145,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet scores 4 points for mentioning a decentralized storage solution and an airdrop, indicating a blockchain-related project. The category 'Decentralized Storage' is chosen as it directly references the future of decentralized storage."
1810973195668967425,2025-03-17T22:48:15.000Z,['1901767566202212706'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767566202212706,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767566202212706,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Abo Al yman _ ابو اليمان,https://x.com/AlAbo75932,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet mentions 'decentralized storage' and an airdrop from CESS, which implies a blockchain-related project, hence the score of 6. The category is based on the tweet's focus on decentralized storage solutions."
1810973195668967425,2025-03-17T22:48:15.000Z,['1901767566202212706'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767566202212706,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767566202212706,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Abo Al yman _ ابو اليمان,https://x.com/AlAbo75932,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,The tweet scores +2 for mentioning a blockchain-related service (CESS DeShare) and +4 for being associated with a blockchain company (CESS_Storage). The category reflects the tweet's focus on decentralized storage solutions.
1810973195668967425,2025-03-17T22:48:15.000Z,['1901767566202212706'],"RT @CESS_Storage: 🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Jo…",1901767566202212706,101150,0,0,0,0,0,1896540250077536351,https://x.com/x/status/1901767566202212706,1896540250077536351,1388488261132238849,101150.0,2380.0,18541.0,405.0,460.0,544135.0,,"🚀 CESS DeShare Airdrop Alert! 🚀

The future of decentralized storage is here, and we’re giving YOU a piece of it! 🎁

🔗 Join now: https://t.co/ZzojfXlOXQ

💰 Earn Free $CESS by joining our exclusive airdrop and securing your spot in the next-gen Web3 storage revolution.

🔥 Why CESS?
✅ Ultra-fast & decentralized storage network
✅ AI-powered data delivery
✅ Built for Scalability & Fast, Secure & Privacy

#CESS #Airdrop #DePIN #DeSci","[{'start': 404, 'end': 409, 'tag': 'CESS'}, {'start': 410, 'end': 418, 'tag': 'Airdrop'}, {'start': 419, 'end': 425, 'tag': 'DePIN'}, {'start': 426, 'end': 432, 'tag': 'DeSci'}]","[{'start': 129, 'end': 152, 'url': 'https://t.co/ZzojfXlOXQ', 'expanded_url': 'https://www.cess.network/deshareairdrop/login', 'display_url': 'cess.network/deshareairdrop…'}]",Abo Al yman _ ابو اليمان,https://x.com/AlAbo75932,The First Layer 1 for Infinite Data Storage & Millisecond Execution – Powering #DeSci + #AI +#DePIN Innovation. https://t.co/EDegTaGWc8 $CESS (Coming),CESS_Storage,,CESS Network,2021-05-01T13:39:56.000Z,Decentralized Storage,6,"The tweet scores 6 due to its mention of decentralized storage, which is closely related to blockchain technology, and an airdrop event, suggesting a startup or new project. The category 'Decentralized Storage' is chosen as it directly reflects the main topic of the tweet."
1893476102032502784,2025-03-17T22:48:49.000Z,['1901767707919348044'],"RT @100bviking: @cz_binance @playWAM Gaming is going to get a lot more exciting on BNB chain soon!

Floki's metaverse game Valhalla is laun…",1901767707919348044,107,0,0,0,0,0,1889413112098705685,https://x.com/x/status/1901767707919348044,1889413112098705685,139096441,107.0,28.0,299.0,5.0,6.0,50767.0,,"Gaming is going to get a lot more exciting on BNB chain soon!

Floki's metaverse game Valhalla is launching on opBNB mainnet this quarter! 👀

So, far:

- CoinMarketCap has consistently ranked FLOKI as the top metaverse crypto due to Valhalla, with over 30% of mindshare in the entire category of 200+ projects
- Valhalla was the top project on Optimism Goerli testnet for a whole year and repeated the same feat on opBNB when it migrated there
- An incredible community of hundreds of thousands of crypto enthusiasts are crazy about Valhalla

Valhalla will be launching exclusively on opBNB this quarter.",,,Jonathan Clark,https://x.com/clark_jona81038,"Core advisor at #Floki and #TokenFi / @RealFlokiInu & @TokenFi.

Nothing I post is financial advice so always #DYOR.",100bviking,,B (Da Viking),2010-05-01T14:45:24.000Z,Blockchain Gaming,6,"The tweet mentions BNB chain, which is related to blockchain, and also references a metaverse game, indicating a focus on blockchain gaming. The score reflects the mention of blockchain and the specific context of gaming on the BNB chain."
264475587,2025-03-17T22:48:52.000Z,['1901767720741601288'],"RT @bbachain_com: 🚀 TOMORROW at 15:00 – Don’t Miss This X Space! 🚀  

We’re bringing the heat with the BBAChain Roundtable: “What’s Missing…",1901767720741601288,125,0,0,0,0,0,1901639581629296841,https://x.com/x/status/1901767720741601288,1901639581629296841,1392797401056903169,125.0,23.0,129.0,3.0,0.0,6836.0,"[{'start': 214, 'end': 222, 'username': 'dafarbs', 'id': '14627367'}, {'start': 227, 'end': 237, 'username': 'BLRewards', 'id': '1442533145371308034'}, {'start': 242, 'end': 254, 'username': 'Isaaclazoff', 'id': '264475587'}, {'start': 259, 'end': 270, 'username': 'BeelinesAi', 'id': '1395119836280283136'}, {'start': 275, 'end': 287, 'username': 'bergfinance', 'id': '1745237032446599168'}, {'start': 292, 'end': 303, 'username': 'swapupdapp', 'id': '1448673789361917952'}]","🚀 TOMORROW at 15:00 – Don’t Miss This X Space! 🚀  

We’re bringing the heat with the BBAChain Roundtable: “What’s Missing in Crypto & How Do We Solve It?”  

https://t.co/t6n2KcWoMH 

Join these heavy-hitters:  
🔹 @dafarbs  
🔹 @BLRewards  
🔹 @Isaaclazoff  
🔹 @BeelinesAi  
🔹 @bergfinance  
🔹 @swapupdapp  

Expect bold ideas, real talk, and solutions that could shape the future of crypto. Set your reminder now – this is one you’ll regret missing! 🔥  
#CryptoTalk #BBAChain","[{'start': 453, 'end': 464, 'tag': 'CryptoTalk'}, {'start': 465, 'end': 474, 'tag': 'BBAChain'}]","[{'start': 158, 'end': 181, 'url': 'https://t.co/t6n2KcWoMH', 'expanded_url': 'https://twitter.com/i/spaces/1vAGRDjwPjyxl', 'display_url': 'x.com/i/spaces/1vagr…'}]",Isaac Lazoff,https://x.com/IsaacLazoff,Layer 1 - DeFi Native Ecosystem - DeDe Bringing Elections To The Blockchain.,bbachain_com,,BBACHAIN,2021-05-13T11:02:48.000Z,Blockchain,6,"The tweet mentions 'BBAChain', which indicates a blockchain-related topic, earning +2 for mentioning blockchain. The reference to a roundtable discussion adds context but does not qualify for additional points as it does not explicitly mention a startup or company."
